annee,code_iris,nom_iris,numero_de_voie,indice_de_repetition,type_de_voie,libelle_de_voie,code_commune,nom_commune,segment_de_client,nombre_de_logements,consommation_annuelle_totale_de_l_adresse_mwh,consommation_annuelle_moyenne_par_site_de_l_adresse_mwh,consommation_annuelle_moyenne_de_la_commune_mwh,code_epci,code_departement,code_region
2023,930661101,Plaine 01,97,,RUE,DU LANDY,93066,Saint-Denis,RESIDENTIEL,18,44.206,2.456,2.799,200054781,93,11
2023,930661501,Pleyel 01,188,,RUE,DU LANDY,93066,Saint-Denis,RESIDENTIEL,14,27.183,1.942,2.799,200054781,93,11
2023,930660705,Franc-Moisin Bel-Air 05,1,,RUE,DU LANGUEDOC,93066,Saint-Denis,RESIDENTIEL,24,47.856,1.994,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,5,,ALLEE,DU MOULIN DE LA TRINITE,93066,Saint-Denis,RESIDENTIEL,18,27.21,1.512,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,1,,ALLEE,DU MOULIN DE LA TRINITE,93066,Saint-Denis,RESIDENTIEL,17,31.051,1.827,2.799,200054781,93,11
2023,930660801,Centre Ville Basilique 01,1,,RUE,DU PONT GODET,93066,Saint-Denis,RESIDENTIEL,17,34.68,2.04,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,17,,RUE,DU PORT,93066,Saint-Denis,RESIDENTIEL,22,69.875,3.176,2.799,200054781,93,11
2023,930661103,Plaine 03,52,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,12,48.629,4.052,2.799,200054781,93,11
2023,930661104,Plaine 04,258,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,11,33.621,3.056,2.799,200054781,93,11
2023,930661101,Plaine 01,234,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,12,22.476,1.873,2.799,200054781,93,11
2023,930661102,Plaine 02,225,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,34,186.576,5.488,2.799,200054781,93,11
2023,930661102,Plaine 02,196,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,28,51.616,1.843,2.799,200054781,93,11
2023,930661102,Plaine 02,160,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,29,57.467,1.982,2.799,200054781,93,11
2023,930661102,Plaine 02,156,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,14,42.558,3.04,2.799,200054781,93,11
2023,930661102,Plaine 02,140,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,10,12.095,1.21,2.799,200054781,93,11
2023,930661103,Plaine 03,100,,AVENUE,DU PRESIDENT WILSON,93066,Saint-Denis,RESIDENTIEL,40,105.436,2.636,2.799,200054781,93,11
2023,930660704,Franc-Moisin Bel-Air 04,51,,COURS,DU RU DE MONTFORT,93066,Saint-Denis,RESIDENTIEL,17,37.446,2.203,2.799,200054781,93,11
2023,930660704,Franc-Moisin Bel-Air 04,43,,COURS,DU RU DE MONTFORT,93066,Saint-Denis,RESIDENTIEL,11,23.149,2.104,2.799,200054781,93,11
2023,930661501,Pleyel 01,4,,RUE,EDOUARD MAZE,93066,Saint-Denis,RESIDENTIEL,10,26.736,2.674,2.799,200054781,93,11
2023,930660801,Centre Ville Basilique 01,2,,RUE,EDOUARD VAILLANT,93066,Saint-Denis,RESIDENTIEL,10,19.072,1.907,2.799,200054781,93,11
2023,930661003,Delaunay Belleville 03,2,,RUE,EUGENE FOURNIERE,93066,Saint-Denis,RESIDENTIEL,56,53.543,0.956,2.799,200054781,93,11
2023,930660101,Semard Delaune Guynemer 01,19,,RUE,EUGENE HENAFF,93066,Saint-Denis,RESIDENTIEL,60,96.294,1.605,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,15,,JARDIN,FATIMA BEDAR,93066,Saint-Denis,RESIDENTIEL,12,36.187,3.016,2.799,200054781,93,11
2023,930661101,Plaine 01,8,,RUE,FEDERICO FELLINI,93066,Saint-Denis,RESIDENTIEL,13,74.947,5.765,2.799,200054781,93,11
2023,930661101,Plaine 01,14,,RUE,FEDERICO FELLINI,93066,Saint-Denis,RESIDENTIEL,22,101.321,4.606,2.799,200054781,93,11
2023,930661101,Plaine 01,10,,RUE,FEDERICO FELLINI,93066,Saint-Denis,RESIDENTIEL,24,149.015,6.209,2.799,200054781,93,11
2023,930661501,Pleyel 01,13,,BOULEVARD,FINOT,93066,Saint-Denis,RESIDENTIEL,29,150.51,5.19,2.799,200054781,93,11
2023,930661101,Plaine 01,3,,RUE,FLORA TRISTAN,93066,Saint-Denis,RESIDENTIEL,15,32.443,2.163,2.799,200054781,93,11
2023,930660903,République Gare Porte de Paris 03,18,,RUE,FONTAINE,93066,Saint-Denis,RESIDENTIEL,20,75.107,3.755,2.799,200054781,93,11
2023,930660702,Franc-Moisin Bel-Air 02,9,,ALLEE,FRANCOISE DOLTO,93066,Saint-Denis,RESIDENTIEL,24,41.584,1.733,2.799,200054781,93,11
2023,930660702,Franc-Moisin Bel-Air 02,19,,ALLEE,FRANCOISE DOLTO,93066,Saint-Denis,RESIDENTIEL,25,36.56,1.462,2.799,200054781,93,11
2023,930660702,Franc-Moisin Bel-Air 02,13,,ALLEE,FRANCOISE DOLTO,93066,Saint-Denis,RESIDENTIEL,15,32.01,2.134,2.799,200054781,93,11
2023,930660905,République Gare Porte de Paris 05,4,,VILLA,FRANKLIN,93066,Saint-Denis,RESIDENTIEL,39,74.598,1.913,2.799,200054781,93,11
2023,930660905,République Gare Porte de Paris 05,2,,VILLA,FRANKLIN,93066,Saint-Denis,RESIDENTIEL,29,36.409,1.255,2.799,200054781,93,11
2023,930660801,Centre Ville Basilique 01,96,,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,23,74.169,3.225,2.799,200054781,93,11
2023,930660802,Centre Ville Basilique 02,88,,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,16,54.821,3.426,2.799,200054781,93,11
2023,930660802,Centre Ville Basilique 02,62,,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,11,18.138,1.649,2.799,200054781,93,11
2023,930660906,République Gare Porte de Paris 06,39,,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,12,56.067,4.672,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,140,,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,63,152.819,2.426,2.799,200054781,93,11
2023,930660901,République Gare Porte de Paris 01,133,,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,14,47.318,3.38,2.799,200054781,93,11
2023,930660202,Peri Langevin Stalingrad Politzer 02,108,B,RUE,GABRIEL PERI,93066,Saint-Denis,RESIDENTIEL,69,105.996,1.536,2.799,200054781,93,11
2023,930661003,Delaunay Belleville 03,8,,RUE,GASTON DOURDIN,93066,Saint-Denis,RESIDENTIEL,19,41.243,2.171,2.799,200054781,93,11
2023,930661002,Delaunay Belleville 02,13,,RUE,GASTON DOURDIN,93066,Saint-Denis,RESIDENTIEL,34,78.739,2.316,2.799,200054781,93,11
2023,930660101,Semard Delaune Guynemer 01,13,,RUE,GASTON MONMOUSSEAU,93066,Saint-Denis,RESIDENTIEL,60,106.603,1.777,2.799,200054781,93,11
2023,930660901,République Gare Porte de Paris 01,2,,RUE,GASTON PHILIPPE,93066,Saint-Denis,RESIDENTIEL,14,57.385,4.099,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,4,,RESIDENCE,GEORGES POLITZER,93066,Saint-Denis,RESIDENTIEL,21,69.941,3.331,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,42,,RUE,GEORGES POLITZER,93066,Saint-Denis,RESIDENTIEL,31,46.955,1.515,2.799,200054781,93,11
2023,930661001,Delaunay Belleville 01,8,,PASSAGE,GERMINAL,93066,Saint-Denis,RESIDENTIEL,12,23.792,1.983,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,17,,RUE,GISQUET,93066,Saint-Denis,RESIDENTIEL,18,86.519,4.807,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,15,,RUE,GISQUET,93066,Saint-Denis,RESIDENTIEL,10,29.482,2.948,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,9,,RUE,GUY MOQUET,93066,Saint-Denis,RESIDENTIEL,12,18.423,1.535,2.799,200054781,93,11
2023,930660102,Semard Delaune Guynemer 02,2,,CITE,GUYNEMER,93066,Saint-Denis,RESIDENTIEL,57,78.876,1.384,2.799,200054781,93,11
2023,930661102,Plaine 02,4,,AVENUE,HENRI ROL TANGUY,93066,Saint-Denis,RESIDENTIEL,18,107.69,5.983,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,5,,RUE,JACQUES WOOG,93066,Saint-Denis,RESIDENTIEL,12,17.934,1.495,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,4,,RUE,JACQUES WOOG,93066,Saint-Denis,RESIDENTIEL,11,13.267,1.206,2.799,200054781,93,11
2023,930661103,Plaine 03,13,,RUE,JAMIN,93066,Saint-Denis,RESIDENTIEL,27,151.742,5.62,2.799,200054781,93,11
2023,930661001,Delaunay Belleville 01,3,,ALLEE,JEAN CATELAS,93066,Saint-Denis,RESIDENTIEL,10,24.088,2.409,2.799,200054781,93,11
2023,930661004,Delaunay Belleville 04,6,,RUE,JEAN LURCAT,93066,Saint-Denis,RESIDENTIEL,10,18.682,1.868,2.799,200054781,93,11
2023,930661003,Delaunay Belleville 03,19,,RUE,JEAN MERMOZ,93066,Saint-Denis,RESIDENTIEL,30,55.089,1.836,2.799,200054781,93,11
2023,930660102,Semard Delaune Guynemer 02,16,,RUE,JEAN PIERRE TIMBAUD,93066,Saint-Denis,RESIDENTIEL,12,24.815,2.068,2.799,200054781,93,11
2023,930661102,Plaine 02,5,,RUE,JEUMONT,93066,Saint-Denis,RESIDENTIEL,18,25.281,1.404,2.799,200054781,93,11
2023,930661102,Plaine 02,17,,RUE,JEUMONT,93066,Saint-Denis,RESIDENTIEL,21,41.753,1.988,2.799,200054781,93,11
2023,930660904,République Gare Porte de Paris 04,47,,BOULEVARD,JULES GUESDE,93066,Saint-Denis,RESIDENTIEL,14,29.138,2.081,2.799,200054781,93,11
2023,930660905,République Gare Porte de Paris 05,30,,BOULEVARD,JULES GUESDE,93066,Saint-Denis,RESIDENTIEL,12,58.432,4.869,2.799,200054781,93,11
2023,930660906,République Gare Porte de Paris 06,2,,BOULEVARD,JULES GUESDE,93066,Saint-Denis,RESIDENTIEL,13,13.344,1.026,2.799,200054781,93,11
2023,930660101,Semard Delaune Guynemer 01,1,,PLACE,JULIAN GRIMAU,93066,Saint-Denis,RESIDENTIEL,20,37.923,1.896,2.799,200054781,93,11
2023,930660202,Peri Langevin Stalingrad Politzer 02,1,,PLACE,LAUTREAMONT,93066,Saint-Denis,RESIDENTIEL,51,89.139,1.748,2.799,200054781,93,11
2023,930661103,Plaine 03,7,,RUE,LEGRAS,93066,Saint-Denis,RESIDENTIEL,26,51.616,1.985,2.799,200054781,93,11
2023,930660102,Semard Delaune Guynemer 02,58,,AVENUE,LENINE,93066,Saint-Denis,RESIDENTIEL,10,22.47,2.247,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,25,,AVENUE,LENINE,93066,Saint-Denis,RESIDENTIEL,20,28.306,1.415,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,17,,AVENUE,LENINE,93066,Saint-Denis,RESIDENTIEL,20,28.151,1.408,2.799,200054781,93,11
2023,930661103,Plaine 03,2,,RUE,LEON NOZAL,93066,Saint-Denis,RESIDENTIEL,15,88.167,5.878,2.799,200054781,93,11
2023,930660602,Joliot-Curie-Cosmonautes 02,1,,ALLEE,LEONARD DE VINCI,93066,Saint-Denis,RESIDENTIEL,36,77.361,2.149,2.799,200054781,93,11
2023,930660704,Franc-Moisin Bel-Air 04,22,,AVENUE,LEROY DES BARRES,93066,Saint-Denis,RESIDENTIEL,21,35.015,1.667,2.799,200054781,93,11
2023,930661001,Delaunay Belleville 01,2,,PLACE,LUCIEN SAMPAIX,93066,Saint-Denis,RESIDENTIEL,10,17.612,1.761,2.799,200054781,93,11
2023,930660502,Mutuelle Champ de Courses 02,6,,CITE,MARCEL CACHIN,93066,Saint-Denis,RESIDENTIEL,19,26.494,1.394,2.799,200054781,93,11
2023,930660906,République Gare Porte de Paris 06,26,,BOULEVARD,MARCEL SEMBAT,93066,Saint-Denis,RESIDENTIEL,17,33.44,1.967,2.799,200054781,93,11
2023,930660906,République Gare Porte de Paris 06,12,,BOULEVARD,MARCEL SEMBAT,93066,Saint-Denis,RESIDENTIEL,11,27.071,2.461,2.799,200054781,93,11
2023,930661103,Plaine 03,19,,IMPASSE,MARTEAU,93066,Saint-Denis,RESIDENTIEL,12,12.978,1.081,2.799,200054781,93,11
2023,930661501,Pleyel 01,18,,RUE,MARTIN DELEUZE,93066,Saint-Denis,RESIDENTIEL,37,83.198,2.249,2.799,200054781,93,11
2023,930661501,Pleyel 01,16,,RUE,MARTIN DELEUZE,93066,Saint-Denis,RESIDENTIEL,27,48.939,1.813,2.799,200054781,93,11
2023,930660602,Joliot-Curie-Cosmonautes 02,5,,RUE,MAURICE AUDIN,93066,Saint-Denis,RESIDENTIEL,36,73.034,2.029,2.799,200054781,93,11
2023,930660602,Joliot-Curie-Cosmonautes 02,4,,RUE,MAURICE AUDIN,93066,Saint-Denis,RESIDENTIEL,34,58.341,1.716,2.799,200054781,93,11
2023,930660602,Joliot-Curie-Cosmonautes 02,3,,RUE,MAURICE AUDIN,93066,Saint-Denis,RESIDENTIEL,35,78.346,2.238,2.799,200054781,93,11
2023,930660901,République Gare Porte de Paris 01,7,,RUE,MAURICE THOREZ,93066,Saint-Denis,RESIDENTIEL,12,29.556,2.463,2.799,200054781,93,11
2023,930661001,Delaunay Belleville 01,1,,PLACE,MESSIDOR,93066,Saint-Denis,RESIDENTIEL,23,50.235,2.184,2.799,200054781,93,11
2023,930661501,Pleyel 01,11,,RUE,MICHAEL FARADAY,93066,Saint-Denis,RESIDENTIEL,21,132.735,6.321,2.799,200054781,93,11
2023,930661501,Pleyel 01,65,,BOULEVARD,ORNANO,93066,Saint-Denis,RESIDENTIEL,79,199.434,2.524,2.799,200054781,93,11
2023,930661501,Pleyel 01,26,,BOULEVARD,ORNANO,93066,Saint-Denis,RESIDENTIEL,30,87.614,2.92,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,8,,PLACE,PAUL LANGEVIN,93066,Saint-Denis,RESIDENTIEL,12,25.855,2.155,2.799,200054781,93,11
2023,930660201,Peri Langevin Stalingrad Politzer 01,12,,PLACE,PAUL LANGEVIN,93066,Saint-Denis,RESIDENTIEL,12,28.944,2.412,2.799,200054781,93,11
2023,930660907,République Gare Porte de Paris 07,11,,SQUARE,PIERRE DE GEYTER,93066,Saint-Denis,RESIDENTIEL,11,32.131,2.921,2.799,200054781,93,11
2023,930660101,Semard Delaune Guynemer 01,2,,PLACE,PIERRE SEMARD,93066,Saint-Denis,RESIDENTIEL,14,23.595,1.685,2.799,200054781,93,11
2023,930661501,Pleyel 01,10,,RUE,PRALET LEFEVRE,93066,Saint-Denis,RESIDENTIEL,11,23.48,2.135,2.799,200054781,93,11
2023,930660301,Allende 01,6,,CITE,PRESIDENT SALVADOR ALLENDE,93066,Saint-Denis,RESIDENTIEL,89,184.898,2.078,2.799,200054781,93,11
2023,930661103,Plaine 03,33,,RUE,PROUDHON,93066,Saint-Denis,RESIDENTIEL,20,142.444,7.122,2.799,200054781,93,11
2023,930661103,Plaine 03,29,,RUE,PROUDHON,93066,Saint-Denis,RESIDENTIEL,30,56.341,1.878,2.799,200054781,93,11
2023,930661103,Plaine 03,25,,RUE,PROUDHON,93066,Saint-Denis,RESIDENTIEL,19,63.489,3.342,2.799,200054781,93,11
2023,930661103,Plaine 03,1,B,RUE,PROUDHON,93066,Saint-Denis,RESIDENTIEL,25,56.252,2.25,2.799,200054781,93,11
2023,930660901,République Gare Porte de Paris 01,8,,RUE,QUINSONNAS,93066,Saint-Denis,RESIDENTIEL,10,49.305,4.93,2.799,200054781,93,11
2023,930660907,République Gare Porte de Paris 07,3,,RUE,RASPAIL,93066,Saint-Denis,RESIDENTIEL,17,31.244,1.838,2.799,200054781,93,11
2023,930660907,République Gare Porte de Paris 07,1,,RUE,RASPAIL,93066,Saint-Denis,RESIDENTIEL,16,37.093,2.318,2.799,200054781,93,11
2023,930660906,République Gare Porte de Paris 06,5,,RUE,RIANT,93066,Saint-Denis,RESIDENTIEL,17,55.439,3.261,2.799,200054781,93,11
2023,930660503,Mutuelle Champ de Courses 03,9,,AVENUE,ROMAIN ROLLAND,93066,Saint-Denis,RESIDENTIEL,70,124.056,1.772,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,1,,RUE,ROSA PARKS,93066,Saint-Denis,RESIDENTIEL,16,29.743,1.859,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,5,,RUE,SAINT CLEMENT,93066,Saint-Denis,RESIDENTIEL,15,47.805,3.187,2.799,200054781,93,11
2023,930661103,Plaine 03,19,,RUE,SAINT JUST,93066,Saint-Denis,RESIDENTIEL,24,109.818,4.576,2.799,200054781,93,11
2023,930660602,Joliot-Curie-Cosmonautes 02,13,,AVENUE,SAINT REMY,93066,Saint-Denis,RESIDENTIEL,10,15.274,1.527,2.799,200054781,93,11
2023,930660202,Peri Langevin Stalingrad Politzer 02,8,,ALLEE,STEPHANE MALLARME,93066,Saint-Denis,RESIDENTIEL,35,75.315,2.152,2.799,200054781,93,11
2023,930660902,République Gare Porte de Paris 02,21,,RUE,SUGER,93066,Saint-Denis,RESIDENTIEL,16,51.629,3.227,2.799,200054781,93,11
2023,930660601,Joliot-Curie-Cosmonautes 01,2,,RUE,VLADIMIR KOMAROV,93066,Saint-Denis,RESIDENTIEL,10,18.484,1.848,2.799,200054781,93,11
2023,930660601,Joliot-Curie-Cosmonautes 01,10,,RUE,VLADIMIR KOMAROV,93066,Saint-Denis,RESIDENTIEL,10,24.424,2.442,2.799,200054781,93,11
2023,930660601,Joliot-Curie-Cosmonautes 01,2,,PLACE,YOURI GAGARINE,93066,Saint-Denis,RESIDENTIEL,40,63.39,1.585,2.799,200054781,93,11
2023,013450000,Saint-Denis-en-Bugey (commune non irisée),15,,RUE,DE L EGALITE,01345,Saint-Denis-en-Bugey,RESIDENTIEL,12,28.098,2.342,5.048,240100883,01,84
2023,452740102,Le Bourg,148,,RUE,DE SAINT DENIS,45274,Saint-Denis-en-Val,RESIDENTIEL,17,21.165,1.245,5.835,244500468,45,24
2023,013440000,Saint-Denis-lès-Bourg (commune non irisée),100,,RUE,ANTOINE DE SAINT EXUPERY,01344,Saint-Denis-lès-Bourg,RESIDENTIEL,11,20.086,1.826,4.468,200071751,01,84
2023,013440000,Saint-Denis-lès-Bourg (commune non irisée),82,,RUE,GEORGE SAND,01344,Saint-Denis-lès-Bourg,RESIDENTIEL,19,47.75,2.513,4.468,200071751,01,84
2023,691940102,Centre et Sud-Est,2,,RUE,DE LA CHEVRE,69194,Saint-Didier-au-Mont-d'Or,RESIDENTIEL,11,16.681,1.516,8.453,200046977,69,84
2023,691940102,Centre et Sud-Est,87,,RUE,DE SAINT CYR,69194,Saint-Didier-au-Mont-d'Or,RESIDENTIEL,22,73.909,3.36,8.453,200046977,69,84
2023,691940102,Centre et Sud-Est,69,,CHEMIN,DES ESSES,69194,Saint-Didier-au-Mont-d'Or,RESIDENTIEL,42,565.058,13.454,8.453,200046977,69,84
2023,431770000,Saint-Didier-en-Velay (commune non irisée),1,,CHEMIN,DE L ARAGNE,43177,Saint-Didier-en-Velay,RESIDENTIEL,15,84.443,5.63,4.473,244301131,43,84
2023,431770000,Saint-Didier-en-Velay (commune non irisée),5,,FAUBOURG,DE LYON,43177,Saint-Didier-en-Velay,RESIDENTIEL,15,68.292,4.553,4.473,244301131,43,84
2023,013480000,Saint-Didier-sur-Chalaronne (commune non irisée),669,,RUE,DE LA LIBERATION,01348,Saint-Didier-sur-Chalaronne,RESIDENTIEL,17,41.833,2.461,5.752,200070118,01,84
2023,013480000,Saint-Didier-sur-Chalaronne (commune non irisée),20,,PLACE,DU CARILLON,01348,Saint-Didier-sur-Chalaronne,RESIDENTIEL,11,14.594,1.327,5.752,200070118,01,84
2023,292450000,Saint-Divy (commune non irisée),19,,RUE,DES BLEUETS,29245,Saint-Divy,RESIDENTIEL,13,56.898,4.377,5.409,242900801,29,53
2023,524480102,Vert-Bois Centre,6,,RUE,ANDRE BARBAUX,52448,Saint-Dizier,RESIDENTIEL,10,22.925,2.293,2.845,200068666,52,44
2023,524480203,Centre-Gigny-Noue Nord,37,T,RUE,BERTHELOT,52448,Saint-Dizier,RESIDENTIEL,15,52.229,3.482,2.845,200068666,52,44
2023,524480106,Vert-Bois Sud-Est,7,,RUE,COLETTE,52448,Saint-Dizier,RESIDENTIEL,10,10.706,1.071,2.845,200068666,52,44
2023,524480102,Vert-Bois Centre,1,,ALLEE,DANIELLE CASANOVA,52448,Saint-Dizier,RESIDENTIEL,36,48.819,1.356,2.845,200068666,52,44
2023,524480101,Vert-Bois Nord-Ouest,2,,RUE,DU CANARD SAUVAGE,52448,Saint-Dizier,RESIDENTIEL,38,61.161,1.609,2.845,200068666,52,44
2023,524480106,Vert-Bois Sud-Est,5,,BOULEVARD,DU COLONEL ENTREVAN,52448,Saint-Dizier,RESIDENTIEL,30,23.001,0.767,2.845,200068666,52,44
2023,524480202,Centre-Gigny-Noue Centre,5,,RUE,DU DOCTEUR DESPRES,52448,Saint-Dizier,RESIDENTIEL,24,24.094,1.004,2.845,200068666,52,44
2023,524480202,Centre-Gigny-Noue Centre,12,C,RUE,DU PRESIDENT CARNOT,52448,Saint-Dizier,RESIDENTIEL,15,24.588,1.639,2.845,200068666,52,44
2023,524480104,Vert-Bois Ouest,8,,AVENUE,DU PRESIDENT KENNEDY,52448,Saint-Dizier,RESIDENTIEL,23,18.936,0.823,2.845,200068666,52,44
2023,524480104,Vert-Bois Ouest,6,,AVENUE,DU PRESIDENT KENNEDY,52448,Saint-Dizier,RESIDENTIEL,23,18.55,0.807,2.845,200068666,52,44
2023,524480106,Vert-Bois Sud-Est,28,,AVENUE,DU PRESIDENT KENNEDY,52448,Saint-Dizier,RESIDENTIEL,22,20.862,0.948,2.845,200068666,52,44
2023,524480203,Centre-Gigny-Noue Nord,72,,RUE,FRANCOIS 1ER,52448,Saint-Dizier,RESIDENTIEL,12,15.519,1.293,2.845,200068666,52,44
2023,524480203,Centre-Gigny-Noue Nord,117,,RUE,FRANCOIS 1ER,52448,Saint-Dizier,RESIDENTIEL,12,13.103,1.092,2.845,200068666,52,44
2023,524480104,Vert-Bois Ouest,2,,RUE,JEAN CASSOU,52448,Saint-Dizier,RESIDENTIEL,16,36.893,2.306,2.845,200068666,52,44
2023,524480203,Centre-Gigny-Noue Nord,20,,RUE,JEAN JAURES,52448,Saint-Dizier,RESIDENTIEL,45,51.868,1.153,2.845,200068666,52,44
2023,524480104,Vert-Bois Ouest,27,,RUE,LEON BLUM,52448,Saint-Dizier,RESIDENTIEL,10,20.232,2.023,2.845,200068666,52,44
2023,524480201,Centre-Gigny-Noue Est,4,,RUE,LUCIEN FEZANDELLE,52448,Saint-Dizier,RESIDENTIEL,35,39.226,1.121,2.845,200068666,52,44
2023,524480201,Centre-Gigny-Noue Est,2,,RUE,LUCIEN FEZANDELLE,52448,Saint-Dizier,RESIDENTIEL,33,33.115,1.003,2.845,200068666,52,44
2023,524480104,Vert-Bois Ouest,4,,PLACE,MAURICE GENEVOIX,52448,Saint-Dizier,RESIDENTIEL,23,26.593,1.156,2.845,200068666,52,44
2023,524480106,Vert-Bois Sud-Est,12,,ALLEE,PIERRE DE COUBERTIN,52448,Saint-Dizier,RESIDENTIEL,10,12.098,1.21,2.845,200068666,52,44
2023,524480104,Vert-Bois Ouest,2,,RUE,ROGER MICHELOT,52448,Saint-Dizier,RESIDENTIEL,11,29.972,2.725,2.845,200068666,52,44
2023,524480103,Vert-Bois Est,5,,BOULEVARD,SALVADOR ALLENDE,52448,Saint-Dizier,RESIDENTIEL,42,47.865,1.14,2.845,200068666,52,44
2023,884130110,Centre Ville,5,,RUE,10E BTN DE CHASSEURS A PIEDS,88413,Saint-Dié-des-Vosges,RESIDENTIEL,11,20.865,1.897,3.308,200071066,88,44
2023,884130110,Centre Ville,26,,RUE,31E BTN DE CHASSEURS A PIEDS,88413,Saint-Dié-des-Vosges,RESIDENTIEL,18,24.18,1.343,3.308,200071066,88,44
2023,884130110,Centre Ville,72,,RUE,D ALSACE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,11,66.803,6.073,3.308,200071066,88,44
2023,884130113,Saint-Roch,2,B,RUE,D ORTIMONT,88413,Saint-Dié-des-Vosges,RESIDENTIEL,17,65.096,3.829,3.308,200071066,88,44
2023,884130101,Robache-Marzelay-La Pêcherie-Le Villé,28,,RUE,DE LA MENANTILLE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,32,37.84,1.183,3.308,200071066,88,44
2023,884130108,Kellermann,54,,RUE,DES 4 FRERES MOUGEOTTE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,11,15.147,1.377,3.308,200071066,88,44
2023,884130108,Kellermann,48,,RUE,DES 4 FRERES MOUGEOTTE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,18.335,1.834,3.308,200071066,88,44
2023,884130112,L'Orme,3,,PLACE,DES MARRONNIERS,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,18.58,1.858,3.308,200071066,88,44
2023,884130112,L'Orme,2,,PLACE,DES MARRONNIERS,88413,Saint-Dié-des-Vosges,RESIDENTIEL,20,24.635,1.232,3.308,200071066,88,44
2023,884130112,L'Orme,5,,RUE,DES PEUPLIERS,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,21.649,2.165,3.308,200071066,88,44
2023,884130110,Centre Ville,7,,RUE,DU PETIT SAINT DIE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,22,28.449,1.293,3.308,200071066,88,44
2023,884130110,Centre Ville,5,,QUAI,DU STADE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,24,16.574,0.691,3.308,200071066,88,44
2023,884130110,Centre Ville,13,,RUE,GAMBETTA,88413,Saint-Dié-des-Vosges,RESIDENTIEL,16,41.671,2.604,3.308,200071066,88,44
2023,884130107,Foucharupt Gaston Save,10,,IMPASSE,HENRI GRANDBLAISE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,16,13.426,0.839,3.308,200071066,88,44
2023,884130108,Kellermann,15,,AVENUE,JEAN JAURES,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,38.984,3.898,3.308,200071066,88,44
2023,884130110,Centre Ville,21,,QUAI,JEANNE D ARC,88413,Saint-Dié-des-Vosges,RESIDENTIEL,18,133.751,7.431,3.308,200071066,88,44
2023,884130110,Centre Ville,15,,QUAI,JEANNE D ARC,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,11.905,1.19,3.308,200071066,88,44
2023,263010000,Saint-Donat-sur-l'Herbasse (commune non irisée),23,,RUE,DU 19 MARS 1962,26301,Saint-Donat-sur-l'Herbasse,RESIDENTIEL,16,32.668,2.042,4.442,200073096,26,84
