date_heure,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale
2023-11-20T17:00:00+00:00,61285.0,60797,122082.0
2023-11-20T22:30:00+00:00,,52117,
2023-11-21T03:00:00+00:00,51559.0,44508,96067.0
2023-11-21T05:00:00+00:00,71161.0,51528,122689.0
2023-11-21T08:30:00+00:00,,59257,
2023-11-21T14:00:00+00:00,60820.0,56456,117276.0
2023-11-21T18:00:00+00:00,64225.0,62127,126352.0
2023-11-21T20:00:00+00:00,59817.0,54986,114803.0
2023-11-21T22:30:00+00:00,,53379,
2023-11-22T01:00:00+00:00,49593.0,48765,98358.0
2023-11-22T02:30:00+00:00,,45977,
2023-11-22T10:00:00+00:00,68678.0,60923,129601.0
2023-11-22T10:30:00+00:00,,61507,
2023-11-22T14:00:00+00:00,62141.0,57330,119471.0
2023-11-22T18:30:00+00:00,,63456,
2023-11-22T19:00:00+00:00,68726.0,61573,130299.0
2023-11-23T04:30:00+00:00,,53825,
2023-11-23T06:30:00+00:00,,64452,
2023-11-23T07:30:00+00:00,,65122,
2023-11-23T13:00:00+00:00,58346.0,60440,118786.0
2023-11-23T13:30:00+00:00,,60029,
2023-11-23T16:00:00+00:00,62170.0,61175,123345.0
2023-11-23T17:30:00+00:00,,66455,
2023-11-23T18:00:00+00:00,60939.0,65464,126403.0
2023-11-23T21:00:00+00:00,50564.0,56676,107240.0
2023-11-23T21:30:00+00:00,,57770,
2023-11-24T01:00:00+00:00,52239.0,51410,103649.0
2023-11-24T02:30:00+00:00,,47977,
2023-11-24T05:30:00+00:00,,57300,
2023-11-24T06:00:00+00:00,70017.0,60234,130251.0
2023-11-24T09:00:00+00:00,63473.0,62138,125611.0
2023-11-24T09:30:00+00:00,,61953,
2023-11-24T12:30:00+00:00,,59880,
2023-11-24T14:00:00+00:00,59496.0,58920,118416.0
2023-11-24T16:30:00+00:00,,62090,
2023-11-24T19:00:00+00:00,61523.0,60655,122178.0
2023-11-24T20:00:00+00:00,59205.0,58029,117234.0
2023-11-25T00:00:00+00:00,58327.0,53073,111400.0
2023-11-25T06:00:00+00:00,71848.0,54984,126832.0
2023-11-25T06:30:00+00:00,,56016,
2023-11-25T09:30:00+00:00,,59724,
2023-11-25T10:00:00+00:00,63925.0,59866,123791.0
2023-11-25T10:30:00+00:00,,60037,
2023-11-25T14:00:00+00:00,59825.0,55464,115289.0
2023-11-25T15:00:00+00:00,63284.0,54851,118135.0
2023-11-25T22:30:00+00:00,,60027,
2023-11-25T23:00:00+00:00,58749.0,59120,117869.0
2023-11-25T23:30:00+00:00,,56774,
2023-11-26T01:00:00+00:00,58178.0,55987,114165.0
2023-11-26T04:30:00+00:00,,53123,
2023-11-26T07:00:00+00:00,79043.0,57453,136496.0
2023-11-26T12:00:00+00:00,65216.0,58069,123285.0
2023-11-26T22:00:00+00:00,62078.0,59542,121620.0
2023-11-27T00:00:00+00:00,54790.0,55915,110705.0
2023-11-27T00:30:00+00:00,,55790,
2023-11-27T04:30:00+00:00,,56801,
2023-11-27T06:30:00+00:00,,68045,
2023-11-27T08:30:00+00:00,,70081,
2023-11-27T15:00:00+00:00,80813.0,65766,146579.0
2023-11-27T17:00:00+00:00,79408.0,70120,149528.0
2023-11-27T19:00:00+00:00,73878.0,66543,140421.0
2023-11-27T21:00:00+00:00,59477.0,60766,120243.0
2023-11-27T22:00:00+00:00,54735.0,60742,115477.0
2023-11-28T04:00:00+00:00,78493.0,54643,133136.0
2023-11-28T04:30:00+00:00,,56255,
2023-11-28T07:30:00+00:00,,68176,
2023-11-28T09:30:00+00:00,,67488,
2023-11-28T11:00:00+00:00,81754.0,66701,148455.0
2023-11-28T11:30:00+00:00,,65664,
2023-11-28T12:30:00+00:00,,64079,
2023-11-29T09:00:00+00:00,92594.0,70838,163432.0
2023-11-29T09:30:00+00:00,,70138,
2023-11-29T10:30:00+00:00,,69444,
2023-11-29T19:00:00+00:00,83841.0,67969,151810.0
2023-11-29T23:00:00+00:00,66121.0,60868,126989.0
2023-11-30T00:00:00+00:00,65655.0,58832,124487.0
2023-11-30T00:30:00+00:00,,58459,
2023-11-30T05:00:00+00:00,94777.0,61890,156667.0
2023-11-30T08:00:00+00:00,95941.0,69878,165819.0
2023-11-30T08:30:00+00:00,,69875,
2023-11-30T09:30:00+00:00,,69536,
2023-11-30T12:30:00+00:00,,66378,
2023-11-30T17:30:00+00:00,,71087,
2023-11-30T19:30:00+00:00,,64492,
2023-12-01T02:00:00+00:00,74824.0,54013,128837.0
2023-12-01T08:00:00+00:00,95782.0,68652,164434.0
2023-12-01T08:30:00+00:00,,68881,
2023-12-01T09:30:00+00:00,,69296,
2023-12-01T11:00:00+00:00,92031.0,69492,161523.0
2023-12-01T12:00:00+00:00,90363.0,67818,158181.0
2023-12-01T14:00:00+00:00,89600.0,66984,156584.0
2023-12-01T18:00:00+00:00,89833.0,70646,160479.0
2023-12-01T22:30:00+00:00,,63694,
2023-12-01T23:00:00+00:00,76348.0,62782,139130.0
2023-12-02T00:00:00+00:00,75603.0,60506,136109.0
2023-12-02T03:00:00+00:00,77231.0,56122,133353.0
2023-12-02T05:30:00+00:00,,60020,
2023-12-02T06:30:00+00:00,,62965,
2023-12-02T10:00:00+00:00,91591.0,68756,160347.0
2023-12-02T12:30:00+00:00,,64715,
2023-12-02T13:30:00+00:00,,64277,
2023-12-02T16:00:00+00:00,90069.0,66709,156778.0
2023-12-02T17:00:00+00:00,92196.0,70026,162222.0
2023-12-02T19:30:00+00:00,,67784,
2023-12-02T21:30:00+00:00,,68357,
2023-12-03T00:00:00+00:00,69386.0,63999,133385.0
2023-12-03T01:00:00+00:00,70848.0,63516,134364.0
2023-12-03T04:00:00+00:00,83851.0,59698,143549.0
2023-12-03T05:00:00+00:00,90727.0,60719,151446.0
2023-12-03T06:00:00+00:00,92750.0,62272,155022.0
2023-12-03T08:30:00+00:00,,67460,
2023-12-03T10:00:00+00:00,89829.0,68461,158290.0
2023-12-03T12:00:00+00:00,82657.0,65151,147808.0
2023-12-03T15:00:00+00:00,85560.0,61830,147390.0
2023-12-03T16:30:00+00:00,,67656,
2023-12-03T19:30:00+00:00,,68010,
2023-12-03T21:30:00+00:00,,66738,
2023-12-04T02:30:00+00:00,68357.0,58028,126385.0
2023-12-04T03:00:00+00:00,,58306,
2023-12-04T06:30:00+00:00,103004.0,73187,176191.0
2023-12-04T10:00:00+00:00,,75045,
2023-12-04T10:30:00+00:00,92755.0,73960,166715.0
2023-12-04T12:00:00+00:00,,71337,
2023-12-04T15:30:00+00:00,87575.0,70769,158344.0
2023-12-04T20:00:00+00:00,,63897,
2023-12-04T21:00:00+00:00,,64871,
2023-12-04T21:30:00+00:00,64847.0,63719,128566.0
2023-12-04T23:00:00+00:00,,59212,
2023-12-05T09:00:00+00:00,,70577,
2023-12-05T10:30:00+00:00,85053.0,69916,154969.0
2023-12-05T11:00:00+00:00,,68649,
2023-12-05T17:00:00+00:00,,73517,
2023-12-05T22:30:00+00:00,70477.0,62730,133207.0
2023-12-06T01:00:00+00:00,71431.0,59871,131302.0
2023-12-06T04:30:00+00:00,,61078,
2023-12-06T08:00:00+00:00,98528.0,73362,171890.0
2023-12-06T08:30:00+00:00,,72908,
2023-12-06T10:30:00+00:00,,71293,
2023-12-06T14:00:00+00:00,81494.0,66714,148208.0
2023-12-06T17:30:00+00:00,,74463,
2023-12-06T18:30:00+00:00,,72775,
2023-12-06T20:00:00+00:00,83437.0,67503,150940.0
2023-12-07T06:00:00+00:00,105481.0,73056,178537.0
2023-12-07T07:00:00+00:00,103022.0,74929,177951.0
2023-12-07T07:30:00+00:00,,75231,
2023-12-07T11:00:00+00:00,92340.0,73375,165715.0
2023-12-07T20:00:00+00:00,80361.0,66726,147087.0
2023-12-07T20:30:00+00:00,,64815,
2023-12-07T22:00:00+00:00,66496.0,64377,130873.0
2023-12-07T23:00:00+00:00,53653.0,62190,115843.0
2023-12-08T00:30:00+00:00,,59038,
2023-12-08T01:00:00+00:00,51392.0,58648,110040.0
2023-12-08T02:00:00+00:00,52001.0,56220,108221.0
2023-12-08T06:30:00+00:00,,68051,
2023-12-08T07:30:00+00:00,,68924,
2023-12-08T08:00:00+00:00,87468.0,69054,156522.0
2023-12-08T08:30:00+00:00,,69194,
2023-12-08T09:30:00+00:00,,68776,
2023-12-08T15:30:00+00:00,,62786,
2023-12-08T17:00:00+00:00,79325.0,67029,146354.0
2023-12-08T19:00:00+00:00,75568.0,64560,140128.0
2023-12-08T20:00:00+00:00,70037.0,61588,131625.0
2023-12-08T23:00:00+00:00,45226.0,59175,104401.0
2023-12-09T01:00:00+00:00,45244.0,55587,100831.0
2023-12-09T02:00:00+00:00,46243.0,53016,99259.0
2023-12-09T02:30:00+00:00,,51891,
2023-12-09T03:30:00+00:00,,51285,
2023-12-09T06:00:00+00:00,66478.0,55910,122388.0
2023-12-09T07:00:00+00:00,66657.0,57902,124559.0
2023-12-09T21:00:00+00:00,49308.0,56148,105456.0
2023-12-10T05:00:00+00:00,61050.0,48861,109911.0
2023-12-10T09:30:00+00:00,,56721,
2023-12-10T12:30:00+00:00,,54598,
2023-12-10T13:00:00+00:00,51790.0,54582,106372.0
2023-12-10T16:00:00+00:00,55392.0,55695,111087.0
2023-12-10T16:30:00+00:00,,57256,
2023-12-10T19:00:00+00:00,53528.0,57345,110873.0
2023-12-11T04:30:00+00:00,,50019,
2023-12-11T09:00:00+00:00,66403.0,62211,128614.0
2023-12-11T12:30:00+00:00,,59685,
2023-12-11T13:00:00+00:00,61301.0,59795,121096.0
2023-12-11T14:00:00+00:00,62612.0,59288,121900.0
2023-12-11T14:30:00+00:00,,58465,
2023-12-11T18:00:00+00:00,66744.0,63532,130276.0
2023-12-11T19:00:00+00:00,65279.0,59990,125269.0
2023-12-11T21:30:00+00:00,,56309,
2023-12-11T22:30:00+00:00,,54659,
2023-12-11T23:30:00+00:00,,50861,
2023-12-12T00:30:00+00:00,,50532,
2023-12-12T02:30:00+00:00,,47107,
2023-12-12T06:00:00+00:00,75056.0,59567,134623.0
2023-12-12T09:30:00+00:00,,60991,
2023-12-12T14:30:00+00:00,,58204,
2023-12-12T15:30:00+00:00,,58394,
2023-12-12T16:30:00+00:00,,61786,
2023-12-12T18:00:00+00:00,64034.0,63873,127907.0
2023-12-12T18:30:00+00:00,,62273,
2023-12-12T20:30:00+00:00,,55649,
2023-12-13T00:00:00+00:00,52358.0,51363,103721.0
2023-12-13T01:30:00+00:00,,49601,
2023-12-13T04:00:00+00:00,66021.0,49972,115993.0
2023-12-13T05:00:00+00:00,75312.0,54626,129938.0
2023-12-13T12:30:00+00:00,,61835,
2023-12-13T13:30:00+00:00,,61933,
2023-12-13T17:30:00+00:00,,67253,
2023-12-13T20:30:00+00:00,,58314,
2023-12-13T22:00:00+00:00,58482.0,58518,117000.0
2023-12-14T03:00:00+00:00,60387.0,50985,111372.0
2023-12-14T10:30:00+00:00,,66990,
2023-12-14T12:30:00+00:00,,64001,
2023-12-14T14:00:00+00:00,73948.0,63730,137678.0
2023-12-14T16:00:00+00:00,77502.0,65279,142781.0
2023-12-14T17:30:00+00:00,,69196,
2023-12-14T20:00:00+00:00,69584.0,61178,130762.0
2023-12-15T06:00:00+00:00,89054.0,64081,153135.0
2023-12-15T08:00:00+00:00,82379.0,66338,148717.0
2023-12-15T08:30:00+00:00,,66096,
2023-12-15T09:00:00+00:00,79060.0,65750,144810.0
2023-12-15T11:00:00+00:00,73548.0,64149,137697.0
2023-12-15T11:30:00+00:00,,62846,
2023-12-15T12:30:00+00:00,,61265,
2023-12-15T13:30:00+00:00,,61089,
2023-12-15T14:30:00+00:00,,60069,
2023-12-15T18:00:00+00:00,74266.0,65599,139865.0
2023-12-15T19:00:00+00:00,70647.0,62831,133478.0
2023-12-15T22:00:00+00:00,56057.0,59829,115886.0
2023-12-15T22:30:00+00:00,,59452,
2023-12-15T23:00:00+00:00,52719.0,58236,110955.0
2023-12-16T08:30:00+00:00,,62142,
2023-12-16T09:00:00+00:00,69174.0,61909,131083.0
2023-12-16T10:00:00+00:00,64818.0,61078,125896.0
2023-12-16T13:00:00+00:00,55310.0,56337,111647.0
2023-12-16T15:00:00+00:00,60824.0,54782,115606.0
2023-12-16T20:00:00+00:00,64422.0,59729,124151.0
2023-12-17T02:30:00+00:00,,54156,
2023-12-17T13:30:00+00:00,,57056,
2023-12-17T16:00:00+00:00,69119.0,60450,129569.0
2023-12-17T16:30:00+00:00,,62833,
2023-12-17T18:00:00+00:00,72148.0,67403,139551.0
2023-12-17T22:00:00+00:00,58742.0,62766,121508.0
2023-12-18T02:00:00+00:00,64198.0,57433,121631.0
2023-12-18T03:30:00+00:00,,57119,
2023-12-18T06:00:00+00:00,102860.0,71170,174030.0
2023-12-18T14:30:00+00:00,,67727,
2023-12-18T18:30:00+00:00,,73493,
2023-12-18T19:00:00+00:00,87669.0,71093,158762.0
2023-12-18T22:00:00+00:00,65287.0,65720,131007.0
2023-12-19T00:00:00+00:00,55339.0,61784,117123.0
2023-12-19T00:30:00+00:00,,61609,
2023-12-19T01:00:00+00:00,56211.0,61531,117742.0
2023-12-19T01:30:00+00:00,,60056,
2023-12-19T02:30:00+00:00,,58167,
2023-12-19T09:30:00+00:00,,72452,
2023-12-19T11:30:00+00:00,,70090,
2023-12-19T12:00:00+00:00,81434.0,69564,150998.0
2023-12-19T17:00:00+00:00,79388.0,71820,151208.0
2023-12-19T17:30:00+00:00,,73277,
2023-12-19T18:30:00+00:00,,70771,
2023-12-19T20:00:00+00:00,68984.0,64929,133913.0
2023-12-20T03:30:00+00:00,,55054,
2023-12-20T07:00:00+00:00,84119.0,69498,153617.0
2023-12-20T07:30:00+00:00,,69914,
2023-12-20T09:30:00+00:00,,69004,
2023-12-20T11:00:00+00:00,70747.0,67792,138539.0
2023-12-20T12:30:00+00:00,,65172,
2023-12-20T13:30:00+00:00,,65073,
2023-12-20T14:00:00+00:00,66920.0,64765,131685.0
2023-12-20T14:30:00+00:00,,64174,
2023-12-20T15:00:00+00:00,68877.0,64005,132882.0
2023-12-20T16:30:00+00:00,,67846,
2023-12-20T20:00:00+00:00,62673.0,62953,125626.0
2023-06-27T04:00:00+00:00,25874.0,38864,64738.0
2023-06-27T09:00:00+00:00,25905.0,49434,75339.0
2023-06-27T09:30:00+00:00,,50303,
2023-06-27T12:30:00+00:00,,49066,
2023-06-27T13:30:00+00:00,,48177,
2023-06-27T17:30:00+00:00,,47310,
2023-06-28T11:00:00+00:00,26723.0,50501,77224.0
2023-06-28T13:00:00+00:00,24776.0,49182,73958.0
2023-06-28T17:00:00+00:00,28333.0,48725,77058.0
2023-06-28T19:00:00+00:00,27601.0,44314,71915.0
2023-06-28T19:30:00+00:00,,44057,
2023-06-28T20:30:00+00:00,,46300,
2023-06-28T21:00:00+00:00,25745.0,45285,71030.0
2023-06-28T23:00:00+00:00,24276.0,39503,63779.0
2023-06-29T04:00:00+00:00,26944.0,39605,66549.0
2023-06-29T07:30:00+00:00,,48867,
2023-06-29T10:30:00+00:00,,51921,
2023-06-29T15:30:00+00:00,,48064,
2023-06-29T18:30:00+00:00,,44853,
2023-06-29T20:00:00+00:00,26423.0,44650,71073.0
2023-06-30T00:00:00+00:00,15899.0,38213,54112.0
2023-06-30T00:30:00+00:00,,36833,
2023-06-30T01:30:00+00:00,,35500,
2023-07-01T01:00:00+00:00,14583.0,34450,49033.0
2023-07-01T02:00:00+00:00,14856.0,33440,48296.0
2023-07-01T04:30:00+00:00,,34213,
2023-07-01T05:30:00+00:00,,36158,
2023-07-01T08:00:00+00:00,18578.0,41532,60110.0
2023-07-01T09:30:00+00:00,,43771,
2023-07-01T12:30:00+00:00,,42040,
2023-07-01T15:00:00+00:00,15880.0,40214,56094.0
2023-07-01T15:30:00+00:00,,40557,
2023-07-01T17:00:00+00:00,17370.0,41196,58566.0
2023-07-01T17:30:00+00:00,,40982,
2023-07-01T22:30:00+00:00,,36379,
2023-07-02T01:30:00+00:00,,31669,
2023-07-02T04:30:00+00:00,,31046,
2023-07-02T05:30:00+00:00,,32561,
2023-07-02T08:00:00+00:00,17425.0,38636,56061.0
2023-07-02T10:00:00+00:00,17238.0,42633,59871.0
2023-07-02T11:30:00+00:00,,40376,
2023-07-02T12:00:00+00:00,15832.0,39813,55645.0
2023-07-02T12:30:00+00:00,,39107,
2023-07-02T14:30:00+00:00,,37462,
2023-07-02T15:00:00+00:00,15433.0,37945,53378.0
2023-07-02T20:00:00+00:00,16091.0,40575,56666.0
2023-07-03T08:00:00+00:00,22160.0,47877,70037.0
2023-07-03T09:00:00+00:00,22628.0,48859,71487.0
2023-07-03T16:00:00+00:00,23106.0,47136,70242.0
2023-07-03T21:00:00+00:00,22445.0,44453,66898.0
2023-07-03T21:30:00+00:00,,43530,
2023-07-03T22:00:00+00:00,23842.0,41721,65563.0
2023-07-04T21:00:00+00:00,24314.0,45085,69399.0
2023-07-05T03:00:00+00:00,24402.0,37104,61506.0
2023-07-05T08:30:00+00:00,,49678,
2023-07-05T09:00:00+00:00,23969.0,50238,74207.0
2023-07-05T16:00:00+00:00,24067.0,47659,71726.0
2023-07-05T23:00:00+00:00,23501.0,39820,63321.0
2023-07-06T06:30:00+00:00,,47177,
2023-07-06T13:00:00+00:00,22456.0,49532,71988.0
2023-07-06T16:30:00+00:00,,49239,
2023-07-06T18:00:00+00:00,29172.0,46651,75823.0
2023-07-07T03:00:00+00:00,15328.0,37066,52394.0
2023-07-07T06:30:00+00:00,,47647,
2023-07-07T13:30:00+00:00,,49559,
2023-07-07T17:30:00+00:00,,47587,
2023-07-07T20:00:00+00:00,23327.0,45639,68966.0
2023-07-07T20:30:00+00:00,,46976,
2023-07-08T00:30:00+00:00,,36721,
2023-07-08T03:00:00+00:00,16151.0,34482,50633.0
2023-07-08T10:00:00+00:00,17276.0,47272,64548.0
2023-07-08T10:30:00+00:00,,47976,
2023-07-08T13:30:00+00:00,,44125,
2023-07-08T15:00:00+00:00,17572.0,44019,61591.0
2023-07-08T16:30:00+00:00,,45077,
2023-07-08T22:00:00+00:00,20946.0,41017,61963.0
2023-07-08T23:00:00+00:00,20850.0,38128,58978.0
2023-07-08T23:30:00+00:00,,37365,
2023-07-09T00:30:00+00:00,,35004,
2023-07-09T03:00:00+00:00,23887.0,32497,56384.0
2023-07-09T08:30:00+00:00,,41439,
2023-11-20T03:30:00+00:00,,42827,
2023-11-20T12:30:00+00:00,,57944,
2023-11-20T13:30:00+00:00,,57115,
2023-11-20T14:30:00+00:00,,55916,
2023-11-20T16:30:00+00:00,,59618,
2023-11-20T17:00:00+00:00,61285.0,60797,122082.0
2023-11-20T22:30:00+00:00,,52117,
2023-11-21T03:00:00+00:00,51559.0,44508,96067.0
2023-11-21T05:00:00+00:00,71161.0,51528,122689.0
2023-11-21T08:30:00+00:00,,59257,
2023-11-21T14:00:00+00:00,60820.0,56456,117276.0
2023-11-21T18:00:00+00:00,64225.0,62127,126352.0
2023-11-21T20:00:00+00:00,59817.0,54986,114803.0
2023-11-21T22:30:00+00:00,,53379,
2023-11-22T01:00:00+00:00,49593.0,48765,98358.0
2023-11-22T02:30:00+00:00,,45977,
2023-11-22T10:00:00+00:00,68678.0,60923,129601.0
2023-11-22T10:30:00+00:00,,61507,
2023-11-22T14:00:00+00:00,62141.0,57330,119471.0
2023-11-22T18:30:00+00:00,,63456,
2023-11-22T19:00:00+00:00,68726.0,61573,130299.0
2023-11-23T04:30:00+00:00,,53825,
2023-11-23T06:30:00+00:00,,64452,
2023-11-23T07:30:00+00:00,,65122,
2023-11-23T13:00:00+00:00,58346.0,60440,118786.0
2023-11-23T13:30:00+00:00,,60029,
2023-11-23T16:00:00+00:00,62170.0,61175,123345.0
2023-11-23T17:30:00+00:00,,66455,
2023-11-23T18:00:00+00:00,60939.0,65464,126403.0
2023-11-23T21:00:00+00:00,50564.0,56676,107240.0
2023-11-23T21:30:00+00:00,,57770,
2023-11-24T01:00:00+00:00,52239.0,51410,103649.0
2023-11-24T02:30:00+00:00,,47977,
2023-11-24T05:30:00+00:00,,57300,
2023-11-24T06:00:00+00:00,70017.0,60234,130251.0
2023-11-24T09:00:00+00:00,63473.0,62138,125611.0
2023-11-24T09:30:00+00:00,,61953,
2023-11-24T12:30:00+00:00,,59880,
2023-11-24T14:00:00+00:00,59496.0,58920,118416.0
2023-11-24T16:30:00+00:00,,62090,
2023-11-24T19:00:00+00:00,61523.0,60655,122178.0
2023-11-24T20:00:00+00:00,59205.0,58029,117234.0
2023-11-25T00:00:00+00:00,58327.0,53073,111400.0
2023-11-25T06:00:00+00:00,71848.0,54984,126832.0
2023-11-25T06:30:00+00:00,,56016,
2023-11-25T09:30:00+00:00,,59724,
2023-11-25T10:00:00+00:00,63925.0,59866,123791.0
2023-11-25T10:30:00+00:00,,60037,
2023-11-25T14:00:00+00:00,59825.0,55464,115289.0
2023-11-25T15:00:00+00:00,63284.0,54851,118135.0
2023-11-25T22:30:00+00:00,,60027,
2023-11-25T23:00:00+00:00,58749.0,59120,117869.0
2023-11-25T23:30:00+00:00,,56774,
2023-11-26T01:00:00+00:00,58178.0,55987,114165.0
2023-11-26T04:30:00+00:00,,53123,
2023-11-26T07:00:00+00:00,79043.0,57453,136496.0
2023-11-26T12:00:00+00:00,65216.0,58069,123285.0
2023-11-26T12:30:00+00:00,,56518,
2023-11-26T22:00:00+00:00,62078.0,59542,121620.0
2023-11-27T00:00:00+00:00,54790.0,55915,110705.0
2023-11-27T00:30:00+00:00,,55790,
2023-11-27T04:30:00+00:00,,56801,
2023-11-27T06:30:00+00:00,,68045,
2023-11-27T08:30:00+00:00,,70081,
2023-11-27T15:00:00+00:00,80813.0,65766,146579.0
2023-11-27T17:00:00+00:00,79408.0,70120,149528.0
2023-11-27T19:00:00+00:00,73878.0,66543,140421.0
2023-11-27T21:00:00+00:00,59477.0,60766,120243.0
2023-11-27T22:00:00+00:00,54735.0,60742,115477.0
2023-11-28T04:00:00+00:00,78493.0,54643,133136.0
2023-11-28T04:30:00+00:00,,56255,
2023-11-28T07:30:00+00:00,,68176,
2023-11-28T09:30:00+00:00,,67488,
2023-11-28T11:00:00+00:00,81754.0,66701,148455.0
2023-11-28T11:30:00+00:00,,65664,
2023-11-28T12:30:00+00:00,,64079,
2023-11-29T09:00:00+00:00,92594.0,70838,163432.0
2023-11-29T09:30:00+00:00,,70138,
2023-11-29T10:30:00+00:00,,69444,
2023-11-29T19:00:00+00:00,83841.0,67969,151810.0
2023-11-29T23:00:00+00:00,66121.0,60868,126989.0
2023-11-30T00:00:00+00:00,65655.0,58832,124487.0
2023-11-30T00:30:00+00:00,,58459,
2023-11-30T05:00:00+00:00,94777.0,61890,156667.0
2023-11-30T08:00:00+00:00,95941.0,69878,165819.0
2023-11-30T08:30:00+00:00,,69875,
2023-11-30T09:30:00+00:00,,69536,
2023-11-30T12:30:00+00:00,,66378,
2023-11-30T17:30:00+00:00,,71087,
2023-11-30T19:30:00+00:00,,64492,
2023-12-01T02:00:00+00:00,74824.0,54013,128837.0
2023-12-01T08:00:00+00:00,95782.0,68652,164434.0
2023-12-01T08:30:00+00:00,,68881,
2023-12-01T09:30:00+00:00,,69296,
2023-12-01T11:00:00+00:00,92031.0,69492,161523.0
2023-12-01T12:00:00+00:00,90363.0,67818,158181.0
2023-12-01T14:00:00+00:00,89600.0,66984,156584.0
2023-12-01T18:00:00+00:00,89833.0,70646,160479.0
2023-12-01T22:30:00+00:00,,63694,
2023-12-01T23:00:00+00:00,76348.0,62782,139130.0
2023-12-02T03:00:00+00:00,77231.0,56122,133353.0
2023-12-02T05:30:00+00:00,,60020,
2023-12-02T06:30:00+00:00,,62965,
2023-12-02T10:00:00+00:00,91591.0,68756,160347.0
2023-12-02T12:30:00+00:00,,64715,
2023-12-02T13:30:00+00:00,,64277,
2023-12-02T16:00:00+00:00,90069.0,66709,156778.0
2023-12-02T17:00:00+00:00,92196.0,70026,162222.0
2023-12-02T19:30:00+00:00,,67784,
2023-12-02T21:30:00+00:00,,68357,
2023-12-03T00:00:00+00:00,69386.0,63999,133385.0
2023-12-03T01:00:00+00:00,70848.0,63516,134364.0
2023-12-03T04:00:00+00:00,83851.0,59698,143549.0
2023-12-03T05:00:00+00:00,90727.0,60719,151446.0
2023-12-03T06:00:00+00:00,92750.0,62272,155022.0
2023-12-03T08:30:00+00:00,,67460,
2023-12-03T10:00:00+00:00,89829.0,68461,158290.0
2023-12-03T12:00:00+00:00,82657.0,65151,147808.0
2023-12-03T15:00:00+00:00,85560.0,61830,147390.0
2023-12-03T16:30:00+00:00,,67656,
2023-12-03T19:30:00+00:00,,68010,
2023-12-03T21:30:00+00:00,,66738,
2023-12-04T02:30:00+00:00,68357.0,58028,126385.0
2023-12-04T03:00:00+00:00,,58306,
2023-12-04T06:30:00+00:00,103004.0,73187,176191.0
2023-12-04T10:00:00+00:00,,75045,
2023-12-04T10:30:00+00:00,92755.0,73960,166715.0
2023-12-04T12:00:00+00:00,,71337,
2023-12-04T15:30:00+00:00,87575.0,70769,158344.0
2023-12-04T20:00:00+00:00,,63897,
2023-12-04T21:00:00+00:00,,64871,
2023-12-04T21:30:00+00:00,64847.0,63719,128566.0
2023-12-04T23:00:00+00:00,,59212,
2023-12-05T09:00:00+00:00,,70577,
2023-12-05T10:30:00+00:00,85053.0,69916,154969.0
2023-12-05T11:00:00+00:00,,68649,
2023-12-05T17:00:00+00:00,,73517,
2023-12-05T22:30:00+00:00,70477.0,62730,133207.0
2023-12-06T01:00:00+00:00,71431.0,59871,131302.0
2023-12-06T04:30:00+00:00,,61078,
2023-12-06T08:00:00+00:00,98528.0,73362,171890.0
2023-12-06T08:30:00+00:00,,72908,
2023-12-06T10:30:00+00:00,,71293,
2023-12-06T14:00:00+00:00,81494.0,66714,148208.0
2023-12-06T17:30:00+00:00,,74463,
2023-12-06T18:30:00+00:00,,72775,
2023-12-06T20:00:00+00:00,83437.0,67503,150940.0
2023-12-07T06:00:00+00:00,105481.0,73056,178537.0
2023-12-07T07:00:00+00:00,103022.0,74929,177951.0
2023-12-07T07:30:00+00:00,,75231,
2023-12-07T11:00:00+00:00,92340.0,73375,165715.0
2023-12-07T20:00:00+00:00,80361.0,66726,147087.0
2023-12-07T20:30:00+00:00,,64815,
2023-12-07T22:00:00+00:00,66496.0,64377,130873.0
2023-12-07T23:00:00+00:00,53653.0,62190,115843.0
2023-12-08T00:30:00+00:00,,59038,
2023-12-08T01:00:00+00:00,51392.0,58648,110040.0
2023-12-08T01:30:00+00:00,,57171,
2023-12-08T02:00:00+00:00,52001.0,56220,108221.0
2023-12-08T06:30:00+00:00,,68051,
2023-12-08T07:30:00+00:00,,68924,
2023-12-08T08:00:00+00:00,87468.0,69054,156522.0
2023-12-08T08:30:00+00:00,,69194,
2023-12-08T09:30:00+00:00,,68776,
2023-12-08T15:30:00+00:00,,62786,
2023-12-08T17:00:00+00:00,79325.0,67029,146354.0
2023-12-08T19:00:00+00:00,75568.0,64560,140128.0
2023-12-08T20:00:00+00:00,70037.0,61588,131625.0
2023-12-08T23:00:00+00:00,45226.0,59175,104401.0
2023-12-09T01:00:00+00:00,45244.0,55587,100831.0
2023-12-09T02:00:00+00:00,46243.0,53016,99259.0
2023-12-09T02:30:00+00:00,,51891,
2023-12-09T03:30:00+00:00,,51285,
2023-12-09T06:00:00+00:00,66478.0,55910,122388.0
2023-12-09T07:00:00+00:00,66657.0,57902,124559.0
2023-12-09T21:00:00+00:00,49308.0,56148,105456.0
2023-12-10T05:00:00+00:00,61050.0,48861,109911.0
2023-12-10T09:30:00+00:00,,56721,
2023-12-10T12:30:00+00:00,,54598,
2023-12-10T13:00:00+00:00,51790.0,54582,106372.0
2023-12-10T16:00:00+00:00,55392.0,55695,111087.0
